study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2064345412,A Calamity in the Neighborhood: Women's Participation in the Rwandan Genocide,,0,0,
oa_W2978622945,Climate Compatible Development and Rapid Urbanisation in Rwanda,,0,1,
oa_W1579866611,"Fighting Identities: Race, Religion and Ethno-Nationalism",missing_url,1,0,
oa_W2297860917,"Study Of Palatal Rugae Pattern Of Rwandan Patients Attending The DentalDepartment At King Faisal Hospital, Rwanda: A Preliminary Study",,0,1,
oa_W2999474373,A qualitative study of healthcare professionals’ perceptions of men and women's mental healthcare seeking in Rwanda,,0,0,
oa_W2334658427,Rebuilding the social fabric,,0,0,
oa_W4400624472,Malaria prevalence and associated population and ecological risk factors among women and children under 5 years in Rwanda,,0,1,
oa_W2051460513,War zone paediatrics in Rwanda,,0,1,
oa_W4221036837,"Socioeconomic inequalities in cervical pre-cancer screening among women in Ethiopia, Malawi, Rwanda, Tanzania, Zambia, and Zimbabwe – Analysis of Population-Based HIV Impact Assessment surveys",,0,1,
oa_W2908162778,Determinants of growth in <scp>HIV</scp>‐exposed and <scp>HIV</scp>‐uninfected infants in the <scp>K</scp>abeho <scp>S</scp>tudy,,0,1,
oa_W4392651603,Assessing anxiety symptom severity in Rwandese adolescents: cross-gender measurement invariance of GAD-7,,0,1,
oa_W4297959684,"Female Trans-border Migration: Case of Rwandan Women Migrants in Durban, South Africa",,0,0,
oa_W2298754267,A Masculinist Perspective on Gendered Relations of Power: Rwandan Migrant Men in the UK,,0,1,
oa_W2579527302,Hepatitis B and C infection at a large public sector hospital clinic: is it a burden?,missing_url,1,0,
oa_W2904918718,The Plight and Fate of Females During and Following the 1994 Rwandan Genocide,,0,0,
oa_W2757262940,Assessment of the educational environment of physiotherapy students at the University of Rwanda using the Dundee Ready Educational Environment Measure (DREEM),,0,1,
oa_W4403381980,Periodontitis and pre-eclampsia among pregnant women in Rwanda: A case-control study,,0,1,
oa_W2505001336,Pattern Of Dental Malocclusion In Orthodontic Patients In Rwanda: ARetrospective Hospital Based Study,missing_url,1,0,
oa_W1917382868,Is Reconciliation Between Hutus and Tutsis Possible,missing_url,1,0,
oa_W2134433965,Molecular Epidemiology of HIV Type 1 Subtypes in Rwanda,,0,1,
oa_W3016574533,"Prehospital Emergency Obstetric Care by SAMU in Kigali, Rwanda",,0,1,
oa_W4406967201,Unequal Access: Healthcare Disparities in Cervical Cancer Screening Among African Women,,0,0,
oa_W3088999361,"Factors influencing incomplete immunization among under five years old children at CHUK hospital, Nyarugenge district, Rwanda",,0,1,
oa_W2989064788,Experiences of Minority Stress Among Lesbian and Bisexual Women in Rwanda,,0,0,
oa_W2974678135,Demographic Characteristics as Antecedents of Organisational Commitment,,0,1,
oa_W4401500872,Cancer risk among people living with Human Immunodeficiency Virus ( <scp>HIV)</scp> in Rwanda from 2007 to 2018,,0,1,
oa_W1496497638,The role of civil society organisations in policy making process in Rwanda,missing_url,1,0,
oa_W1737299817,"Clinical presentation and outcome of neurosurgical conditions at Butare Teaching Hospital, Rwanda",,0,1,
oa_W51203816,Levels and Trends in Infertility in Sub-Saharan Africa,missing_url,1,0,
oa_W4302403743,"War, oppression, refugee camps fuel spread of HIV. Migration and HIV.",missing_url,1,0,
oa_W1560921561,A Prayer for Marie: Creating an Effective African Standby Force,,0,1,
oa_W2053731940,Guidelines for Dietary Supplementation of Pregnant Women in a Rwandan Refugee Camp,,0,1,
oa_W3207945131,The Relationship between Female Girls Education Policies and Academic Performance of Female Students in Rwanda,,0,1,
oa_W2343891514,Prevalence Of Six Periodontal Pathogens In Rwandan Women’SGingival Crevicular Fluid,,0,1,
oa_W3206764589,Increased Frequency of Inter-Subtype HIV-1 Recombinants Identified by Near Full-Length Virus Sequencing in Rwandan Acute Transmission Cohorts,,0,1,
oa_W2914053829,Violence Against Women in the Rwandan Genocide,,0,1,
oa_W2489773035,Significance of wartime rape,,0,0,
oa_W4399714431,Comparative study of Candidiasis among Single and Married women at Rwanda Military Hospital,,0,1,
oa_W3123197019,How Motherhood Triumphs over Traumahood among mothers with children from Genocidal Rape in Rwanda,missing_url,1,0,
oa_W4399926131,Exploring the Influence of Psychological Support Services on Depression Reduction of People with Albinism in Rwandaa Case of Health Alerts Organization,,0,1,
oa_W2415872659,Abortion: Attitudes and knowledge of women in reproductive age in Rwanda.,,0,1,
oa_W2018408856,"Patterns of twentieth century genocides: the Armenian, Jewish, and Rwandan cases",,0,0,
oa_W3083879380,"The Effect Assessment of Industrial Activities on Air Pollution at Cimerwa and its Surrounding Areas, Rusizi-District-Rwanda",,0,1,
oa_W3205520585,"Knowledge, Barriers, and Motivators to Cervical Cancer Screening in Rwanda: a Qualitative Study",,0,1,
oa_W3025071689,"Candida albicans infection among HIV positive and HIV negative women- Case study at Butare University Teaching Hospital (CHUB), Southern province of Rwanda",,0,1,
oa_W2047894076,Etiology and antimicrobial susceptibility patterns of acute uncomplicated cystitis from primary care settings in Rwanda,,0,1,
oa_W2520861327,"The Effects Of Iron-Biofortified Beans On Iron Status, Physical Performance, And Physical Activity In Rwandan Women",,0,1,
oa_W3011842423,"Suicidal behaviour and clinical correlates in young adults in Rwanda: a population-based, cross-sectional study",,0,1,
oa_W2785987836,[Perceptions about Gacaca law in Rwanda: results of a multi-method study],missing_url,1,0,
oa_W4205193041,Determinants of growth in HIV-exposed and HIV-uninfected infants in the Kabeho Study,,0,1,
oa_W2784845330,Analyzing the influence of Information and communication Technology on the scourge of human trafficking in Rwanda,missing_url,1,0,
oa_W2993703969,The Rise of Rwanda's Women,missing_url,1,0,
oa_W1833075337,The Effectiveness of Malaria Health Education Provided to Pregnant Women by Nurses at a Selected Health Centre in Rwanda,,0,1,
oa_W2069686916,Prevalence of Chlamydia trachomatis infection among women attending infertility clinic by PCR and ELISA in Rwanda,,0,1,
oa_W2301678280,Vancouver AIDS conference: special report. Rwandan refugee camps: NGOs get rough treatment from both sides.,missing_url,1,0,
oa_W4410138735,Rwanda - Education Country Status Report : Toward Quality Enhancement and Achievement of Universal Nine Year Basic Education - An Education System in Transition; A Nation in Transition,,0,1,
oa_W2938883649,Social Suffering and Healing Among the Rwandan Diaspora in Finland and Belgium,missing_url,1,0,
oa_W4302085820,Forgiveness as a Tool for Healing: A Comparative Reading of Two Autobiographies,,0,1,
oa_W4404094572,"Attitude and Practice towards Pre-exposure Prophylaxis (PrEP) for HIV Prevention among Female Sex Workers in Kicukiro District, Rwanda",,0,1,
oa_W2893334542,Breast Cancer Reduction Initiatives in Rwanda,,0,1,
oa_W2413951176,Dysmenorrhea and other menstrual characteristics in Rwandan female students at National University of Rwanda and Nyanza schoolgirls (Huye and Nyanza Districts / Southern Province of Rwanda).,,0,1,
oa_W2414466525,008.6 The gendered influence of stigma on hiv testing behaviour: results from a population-based survey of women and men in rwanda,,0,1,
oa_W4311390787,"Key Considerations: Cross-Border Dynamics Between Uganda and Tanzania in the Context of the Outbreak of Ebola, 2022",,0,1,
oa_W4250182467,The adolescent experience in-depth: Using data to identify and reach the most vulnerable young people—Rwanda 2010,,0,1,
oa_W4396836561,Contextual Demographics of Ecole Technique Officiels (ETOs) and Ecole Agroveternaires (EAVEs) in the Rwandan TVET System,,0,1,
oa_W4413287926,Gender and Digital Payments: Men and Women’s Experience to VUP Safety Nets in Rwanda. Case Study of Nyamagabe District,,0,1,
oa_W3038832024,A qualitative analysis of infant and young child feeding practices in rural Rwanda,,0,1,
oa_W2734746842,Dominasi Perempuan Dalam Kursi Parlemenrwanda Melalui Pemilu Demokratistahun 2008,missing_url,1,0,
oa_W1510888120,Comparison of Traits on Empowerment and Development of Women in Three East African Countries,missing_url,1,0,
oa_W2341275111,"Social, economic and environmental risk factors for acute lower respiratory infections among children under five years of age in Rwanda",,0,1,
oa_W2808456435,"The Impact of Income Generating Activities on Women Economic Empowerment in Rwanda: A Case Study of Association of Genocide Widows (Avega/Agahozo) in Nyarugenge District, Kigali-Rwanda",missing_url,1,0,
oa_W4414406872,A Comprehensive Review of Youth Employment Policies and Programmes in Rwanda,,0,1,
oa_W2107036776,Trends and social differentials in child mortality in Rwanda 1990–2010: results from three demographic and health surveys,,0,1,
oa_W1563990030,Assessment of Some Factors Associated with Empowerment and Development Gap of Women in Three East African Countries,missing_url,1,0,
oa_W4294771008,Utilisation of modern contraceptives by sexually active adolescent girls in Rwanda: a nationwide cross-sectional study,,0,1,
oa_W4380204225,A cross-sectional analysis of the impact of health insurance on the use of health care in Rwanda,,0,1,
oa_W2769991343,"Exploring the success and challenges of the &lt;i&gt;Girinka&lt;/i&gt;&lt;sup&gt;1&lt;/sup&gt; programme and the need for social work involvement: Southern Province, Rwanda",,0,1,
oa_W4226154633,Development and application of a hybrid implementation research framework to understand success in reducing under-5 mortality in Rwanda,,0,1,
oa_W4393393385,Priorities and barriers for ageing well; results from stakeholder workshops in rural and urban Rwanda,,0,1,
oa_W3209096920,"The Political Economy of Insecurity: Livelihoods, Mobilities, and Social Networks of Women Traders on the Congo-Rwanda Border",,0,0,
oa_W2415003999,Farming for impact - a case study of smallholder agriculture in Rwanda,missing_url,1,0,
oa_W4297888026,Consolidating peace and legitimacy in Rwanda,,0,1,
oa_W3192938763,Animal Source Food Social and Behavior Change Communication Intervention Among Girinka Livestock Transfer Beneficiaries in Rwanda: A Cluster Randomized Evaluation,,0,1,
oa_W2141982217,Traumatic episodes experienced during the genocide period in Rwanda influence life circumstances in young men and women 17 years later,,0,1,
oa_W4232176141,"Uwilingiyimana, Agathe",,0,0,
oa_W4406884437,"The influence of gender-based perceptions on females joining a bachelor of medicine, bachelor of surgery in Rwanda",,0,1,
oa_W4417100738,Harvests and Hooky in the Hills: Crop Yield Variability and Gendered School Enrollment in Rwanda,,0,1,
oa_W4416772717,"Prevalence and factors associated with unsafe abortion among women in reproductive age attending Remera Rukoma Hospital, Rwanda",,0,1,
oa_W2381551488,To What Extent Has the Increased Presence of Women in High-Level Political Positions in Africa Impacted the Socio-Political Empowerment of Women?,missing_url,1,0,
oa_W3102293557,Exploring the mental health and psychosocial problems of Congolese refugees living in refugee settings in Rwanda and Uganda: a rapid qualitative study,,0,1,
oa_W4414957819,The Influence of Gender Disparity on Girls’ Dropout Rates in Public Secondary Schools in Rwanda,,0,1,
oa_W7132829379,Gender-Specific Entrepreneurship Support Initiatives in Rwandan Urban Areas: A Framework for Job Creation Potential Analysis,,0,1,
oa_W7132843376,Gender-Specific Entrepreneurship Support Initiatives in Rwandan Urban Areas: A Framework for Job Creation Potential Analysis,,0,1,
oa_W4416398201,Synopsis,,0,1,
oa_W4379769025,Comprehensive knowledge about HIV/AIDS and associated factors among adolescent girls in Rwanda: a nationwide cross-sectional study,,0,1,
oa_W2901912509,Should condoms be available in secondary schools? Discourse and policy dilemma for safeguarding adolescent reproductive and sexual health in Rwanda,,0,1,
oa_W4391947981,Teachers understanding of gender responsive pedagogy and its application in teaching process: Case after teacher training program interventions in Rwanda,,0,1,
oa_W4303183468,“Such conversations are not had in the families”: a qualitative study of the determinants of young adolescents’ access to sexual and reproductive health and rights information in Rwanda,,0,1,
oa_W72106771,Social Cultural Factors in Hiv/aids Transmission Among Women in Rwanda,,0,1,
oa_W4411064474,Role of Gender Equity Policy on Girls’ Completion Rates in Public Secondary Schools in Rwanda,,0,1,
oa_W4224276794,"Case study of the out of school Teenage Mothers lived experiences and perceptions on education in Rusororo sector, Rwanda: A back to school framework",,0,1,
oa_W125499624,Women's access to secondary education in colonial and postcolonial Tanzania and Rwanda,,0,1,
